ID,D,T,AtmPr,WindD,WindS,Gust,WaveH,WaveP,WaveD,Hmax,AirT,SeaT,Hum,Code
A2,238,9,994.995,204,20.493,26.185,1.875,4.688,188,2.813,13.047,14.788,79.395,0.0
A2,238,10,1021.472,209,16.849,22.086,1.641,4.57,191,2.031,14.512,14.403,82.52,0.0
A2,238,10,994.458,200,21.517,25.046,1.719,4.453,187,2.5,12.754,14.788,80.078,0.0
A2,238,11,1021.362,215,15.369,20.606,1.484,4.57,188,1.875,14.756,14.392,83.398,0.0
A2,238,11,994.238,206,17.874,23.111,1.719,4.57,184,2.5,12.949,14.784,79.785,0.0
A2,238,12,1021.021,214,16.849,21.517,1.328,4.805,184,2.188,15.146,14.473,82.91,0.0
A2,238,12,993.616,202,18.102,22.997,1.563,4.922,184,2.5,13.291,14.778,76.074,0.0
A2,238,13,1020.605,197,13.776,18.443,1.563,4.922,180,2.188,15.146,14.429,86.23,0.0
A2,238,13,992.615,207,18.557,24.022,1.406,4.805,184,1.875,13.193,14.749,75.977,0.0
A2,238,14,1019.995,196,16.28,21.859,1.406,4.805,183,2.5,15.391,14.445,85.254,0.0
A2,238,14,992.102,215,20.493,25.957,1.484,5.156,184,2.5,13.242,14.749,74.805,0.0
A2,238,15,1019.434,208,17.76,22.2,1.328,4.57,180,1.875,15.488,14.425,85.449,0.0
A2,238,15,991.663,207,21.062,26.071,1.563,5.156,183,1.875,13.096,14.707,76.367,0.0
A2,238,16,1018.933,207,18.216,21.745,1.563,4.336,186,1.875,15.439,14.467,85.449,0.0
A2,238,16,991.675,207,20.265,25.502,1.719,4.922,180,2.656,13.145,14.698,78.418,0.0
A2,238,17,1018.176,203,16.053,20.72,1.641,4.336,179,2.656,15.244,14.454,87.695,0.0
A2,238,17,991.748,209,20.948,24.477,1.797,4.688,183,2.656,12.9,14.696,77.246,0.0
A2,238,18,1018.042,207,19.809,23.453,1.797,4.57,181,2.344,15.391,14.641,86.035,0.0
A2,238,18,991.968,216,20.493,25.843,1.797,4.453,184,2.344,12.754,14.736,74.316,0.0
A2,238,19,1017.883,207,19.809,23.794,1.953,4.688,186,2.5,15.244,14.572,86.133,0.0
A2,238,19,992.212,221,21.29,24.705,1.797,4.453,191,2.344,12.607,14.749,74.609,0.0
A2,238,20,1017.542,217,21.745,28.462,1.953,4.57,184,2.656,15.244,14.464,84.473,0.0
A2,238,20,992.566,217,19.354,22.428,2.188,4.805,184,2.969,12.266,14.758,73.438,0.0
A2,238,21,1017.517,217,20.493,26.64,1.953,4.57,186,2.656,15.244,14.405,79.98,0.0
A2,238,21,992.957,217,20.379,25.388,1.719,4.336,200,2.188,12.266,14.767,73.633,0.0
A2,238,22,1017.444,211,20.265,25.16,1.797,4.688,186,2.813,14.902,14.418,83.398,0.0
A2,238,22,993.506,217,19.468,23.68,1.641,4.453,187,2.656,12.119,14.773,75.391,0.0
A2,238,23,1016.785,209,18.671,26.526,1.797,4.922,193,2.813,14.756,14.476,82.52,0.0
A2,238,23,993.762,215,20.606,25.502,1.641,4.57,190,2.656,11.973,14.764,76.27,0.0
A2,239,0,1015.82,215,19.126,24.705,1.875,5.273,188,2.656,14.707,14.418,82.715,0.0
A2,239,0,994.177,219,18.557,24.022,1.563,4.805,190,2.188,12.119,14.747,75.977,0.0
A2,239,1,1015.076,210,20.606,26.413,1.719,5.156,187,2.656,14.658,14.354,82.617,0.0
A2,239,1,994.348,215,18.557,22.77,1.484,5.156,188,2.031,12.314,14.747,76.172,0.0
A2,239,2,1014.026,216,22.2,30.397,1.953,5.391,184,2.813,14.756,14.355,81.445,0.0
A2,239,2,994.165,211,19.696,26.071,1.563,5.391,187,2.344,12.754,14.718,81.543,0.0
A2,239,3,1013.354,208,22.883,31.308,1.953,5.156,188,3.281,14.658,14.409,81.934,0.0
A2,239,3,993.555,202,21.29,28.69,1.719,5.391,184,2.188,13.193,14.705,86.426,0.0
A2,239,4,1012.805,195,22.542,29.487,2.188,5.156,186,3.281,14.707,14.401,83.691,0.0
A2,239,4,992.615,197,26.299,34.837,2.109,5.625,181,2.5,13.877,14.691,83.691,0.0
A2,239,5,1011.572,208,23.566,30.511,2.578,5.156,181,3.594,14.756,14.359,83.691,0.0
A2,239,5,992.224,197,28.803,37.114,2.5,5.391,181,3.125,14.023,14.685,86.133,1.0
A2,239,6,1010.95,211,24.022,31.422,2.422,5.039,177,3.125,14.951,14.326,80.762,0.0
A2,239,6,991.858,197,27.665,35.407,2.578,5.156,180,3.281,14.219,14.702,84.766,1.0
A2,239,7,1010.718,214,20.72,25.616,2.188,4.805,183,3.438,14.854,14.323,83.301,0.0
A2,239,7,991.626,199,26.868,34.61,2.891,5.156,181,3.75,14.316,14.716,85.449,0.0
A2,239,8,1011.804,246,22.883,29.373,2.188,4.805,187,2.969,13.828,14.35,77.246,0.0
A2,239,8,991.675,196,26.982,34.61,3.203,5.625,188,4.531,14.365,14.742,86.621,0.0
A2,239,9,1011.938,253,18.899,22.2,2.188,4.805,191,3.281,13.877,14.376,75.684,0.0
A2,239,9,991.943,197,27.893,35.293,2.734,5.039,191,3.75,14.512,14.755,84.375,1.0
A2,239,10,1012.256,262,18.329,23.908,2.109,4.922,198,2.813,13.926,14.377,76.563,0.0
A2,239,10,992.285,194,29.145,36.659,2.578,5.156,191,4.531,14.561,14.755,84.863,1.0
A2,239,11,1012.207,262,17.646,21.859,1.797,4.805,204,3.281,14.121,14.385,70.313,0.0
A2,239,11,992.542,195,28.348,34.61,2.656,5.273,183,3.75,14.658,14.756,84.961,1.0
A2,239,12,1012.524,280,17.077,22.086,1.641,4.805,201,2.188,14.072,14.363,71.875,0.0
A2,239,12,992.273,186,25.274,33.244,2.656,5.625,184,3.75,14.805,14.747,84.863,0.0
A2,239,13,1012.878,269,16.963,22.314,1.406,4.57,208,1.719,14.414,14.401,64.746,0.0
A2,239,13,991.174,179,26.868,35.407,2.656,5.859,186,4.219,14.951,14.745,84.766,0.0
A2,239,14,1013.013,305,18.557,26.071,1.25,4.336,222,1.563,12.998,14.431,67.48,0.0
A2,239,14,990.515,187,26.526,34.951,2.891,6.328,180,5.469,14.756,14.74,87.891,0.0
A2,239,15,1013.269,277,14.345,18.216,1.484,4.453,224,2.031,12.559,14.442,75.977,0.0
A2,239,15,989.856,186,28.576,37.57,3.125,6.563,183,5.469,15.098,14.718,84.277,1.0
A2,239,16,1013.196,262,19.013,27.21,1.406,4.336,229,2.031,13.877,14.42,66.699,0.0
A2,239,16,988.989,177,28.234,36.204,3.047,6.328,177,4.219,15.049,14.705,83.887,1.0
A2,239,17,1014.246,296,22.2,29.487,1.406,4.219,233,2.031,11.436,14.387,82.715,0.0
A2,239,17,988.525,168,30.17,40.53,3.203,5.977,180,4.219,14.902,14.703,84.375,1.0
A2,239,18,986.914,170,30.397,41.668,3.281,5.742,181,5.0,14.707,14.709,86.914,1.0
A2,239,19,1015.405,277,20.151,25.046,1.641,4.336,266,2.031,12.754,14.35,71.777,0.0
A2,239,20,1015.881,274,20.72,24.819,1.641,4.336,281,2.344,12.803,14.548,74.023,0.0
A2,239,20,984.094,167,29.031,41.782,3.516,5.859,183,4.688,14.902,14.744,84.766,1.0
A2,239,21,1016.711,279,20.151,26.526,1.563,4.219,273,2.344,12.607,14.335,76.465,0.0
A2,239,21,983.96,185,32.56,43.262,3.828,6.211,180,5.0,13.926,14.747,82.031,1.0
A2,239,22,1017.224,273,19.468,23.908,1.563,4.219,273,2.344,12.461,14.317,77.148,0.0
A2,239,22,984.29,196,30.17,38.822,3.984,6.328,180,5.781,13.877,14.738,76.953,1.0
A2,239,23,1018.03,278,17.533,23.453,1.563,4.102,262,2.188,12.266,14.363,79.98,0.0
A2,239,23,985.474,210,25.73,34.268,3.828,6.328,180,6.875,13.242,14.725,75.977,0.0
A2,240,0,1018.408,282,19.923,26.868,1.406,3.984,259,2.188,12.07,14.392,79.59,0.0
A2,240,0,986.279,206,25.16,34.61,3.516,6.328,187,4.688,13.291,14.729,77.051,0.0
A2,240,1,1018.884,283,19.582,24.591,1.484,4.219,259,2.031,11.826,14.28,80.957,0.0
A2,240,1,986.646,217,26.413,33.927,3.125,6.563,183,4.531,12.998,14.722,72.949,0.0
A2,240,2,1019.543,282,16.28,22.883,1.25,3.984,252,2.031,11.631,14.315,81.348,0.0
A2,240,2,986.963,209,23.225,30.625,2.891,6.563,184,4.219,13.242,14.724,73.633,0.0
A2,240,3,1020.105,284,16.394,23.566,1.094,3.984,256,1.563,11.533,14.273,83.008,0.0
A2,240,3,986.89,211,20.606,26.526,2.656,6.445,180,3.906,13.242,14.7,75.098,0.0
A2,240,4,1020.52,288,17.077,21.631,1.328,4.102,248,2.031,11.436,14.277,81.543,0.0
A2,240,4,986.475,202,19.126,25.957,2.422,6.328,183,2.969,13.242,14.692,75.879,0.0
A2,240,5,1021.289,282,16.28,19.468,1.094,3.867,263,1.406,11.436,14.224,80.762,0.0
A2,240,5,985.645,200,17.077,22.77,2.344,5.859,181,3.594,12.51,14.685,81.738,0.0
A2,240,6,1021.436,276,16.053,19.126,1.016,3.75,262,1.406,11.729,14.205,80.078,0.0
A2,240,6,984.595,192,23.794,29.942,2.422,5.391,179,3.438,13.389,14.681,78.906,0.0
A2,240,7,1021.558,282,17.077,19.923,1.172,3.984,283,1.719,11.826,14.205,78.418,0.0
A2,240,7,983.801,191,25.957,33.585,3.047,5.625,176,3.906,13.633,14.702,75.879,0.0
A2,240,8,1022.339,275,16.736,19.354,1.016,3.984,294,1.719,11.924,14.262,78.418,0.0
A2,240,8,984.192,198,23.68,30.739,3.281,5.742,184,4.844,12.949,14.716,80.566,0.0
A2,240,9,1022.864,264,14.003,16.963,1.094,3.984,284,1.719,11.777,14.275,79.98,0.0
A2,240,9,984.082,201,23.453,28.803,2.734,5.625,186,4.063,13.291,14.698,78.809,0.0
A2,240,10,1023.132,255,12.068,14.914,0.938,3.867,283,1.406,12.266,14.279,77.832,0.0
A2,240,10,984.412,216,24.25,30.625,2.5,5.391,184,3.125,13.096,14.696,76.855,0.0
A2,240,11,1023.193,258,12.068,15.142,0.938,3.75,270,1.406,12.607,14.312,74.707,0.0
A2,240,11,984.424,205,23.566,28.576,2.891,5.977,180,4.219,13.096,14.683,77.441,0.0
A2,240,12,1023.328,243,10.132,14.459,0.859,3.633,276,1.25,13.047,14.313,70.117,0.0
A2,240,12,984.204,205,25.843,32.219,2.578,5.859,183,4.219,13.047,14.68,75.781,0.0
A2,240,13,1023.303,211,9.563,11.726,0.781,3.398,257,1.406,13.34,14.321,66.797,0.0
A2,240,13,983.716,209,23.566,30.397,2.422,5.625,183,4.219,12.852,14.683,73.73,0.0
A2,240,14,1022.876,214,10.474,12.865,0.703,3.516,255,0.938,13.438,14.286,69.238,0.0
A2,240,14,983.936,210,24.022,30.625,2.422,6.094,184,3.906,12.656,14.687,76.074,0.0
A2,240,15,1022.168,205,10.019,12.751,0.547,3.633,231,0.781,13.682,14.335,71.191,0.0
A2,240,15,984.595,219,20.265,26.64,2.422,5.977,186,3.125,12.9,14.681,77.93,0.0
A2,240,16,1021.448,202,11.726,15.483,0.547,3.516,195,0.625,13.828,14.341,77.441,0.0
A2,240,16,985.071,229,20.379,27.893,2.266,5.977,179,3.125,12.949,14.683,71.289,0.0
A2,240,17,1020.996,200,15.711,19.582,0.703,3.398,188,0.781,13.975,14.291,76.465,0.0
A2,240,17,986.108,233,20.948,26.982,2.188,5.742,184,2.813,12.998,14.676,67.578,0.0
A2,240,18,986.987,216,20.493,26.982,2.422,5.742,184,3.906,12.9,14.667,67.578,0.0
A2,240,19,1020.471,206,16.622,20.265,0.938,3.398,191,1.094,14.023,14.312,75.391,0.0
A2,240,19,987.5,212,24.136,29.145,2.344,5.391,184,3.125,12.998,14.672,70.02,0.0
A2,240,20,1020.276,213,17.419,20.948,1.016,3.281,181,1.25,13.828,14.381,71.387,0.0
A2,240,20,988.416,216,23.339,28.69,2.578,5.391,183,4.063,12.803,14.665,74.512,0.0
A2,240,21,1019.678,210,17.76,22.428,1.094,3.516,198,1.25,13.73,14.295,71.094,0.0
A2,240,21,989.551,229,22.656,27.096,2.656,5.508,184,3.75,12.949,14.647,75.195,0.0
A2,240,22,1019.189,218,19.013,23.225,1.172,3.516,204,1.719,13.584,14.282,70.703,0.0
A2,240,22,990.356,241,22.883,28.69,2.422,5.391,184,3.125,12.9,14.659,74.219,0.0
A2,240,23,1018.445,212,15.825,19.809,1.172,3.633,194,1.563,13.779,14.29,73.438,0.0
A2,240,23,991.174,238,19.468,23.908,2.266,5.508,181,2.969,12.803,14.658,75.391,0.0
A2,241,0,1017.432,213,14.117,19.468,0.938,3.75,200,1.406,13.877,14.286,70.02,0.0
A2,241,0,991.87,241,18.899,26.526,2.266,5.742,191,4.375,12.803,14.647,76.367,0.0
A2,241,1,1016.797,193,17.419,23.68,1.016,3.984,195,1.25,13.34,14.374,75.977,0.0
A2,241,1,992.651,253,19.013,23.68,2.109,5.508,195,3.594,12.705,14.639,74.609,0.0
A2,241,2,1015.869,189,20.72,26.299,1.016,4.453,188,1.563,14.072,14.337,68.75,0.0
A2,241,2,993.396,248,16.166,22.542,1.719,5.391,193,2.344,12.705,14.648,74.512,0.0
A2,241,3,1014.978,192,19.809,25.73,1.406,5.156,186,2.188,14.121,14.211,65.527,0.0
A2,241,3,994.006,254,16.622,22.428,1.484,5.156,195,2.5,12.607,14.645,75.684,0.0
A2,241,4,1014.246,185,19.923,26.185,1.641,5.156,181,2.5,14.023,14.229,73.828,0.0
A2,241,4,994.897,253,18.216,23.794,1.406,5.039,198,2.344,12.51,14.65,76.074,0.0
A2,241,5,1013.257,178,23.908,30.283,1.797,4.922,174,2.813,13.926,14.244,73.828,0.0
A2,241,5,995.496,249,16.736,21.745,1.406,4.805,200,1.875,12.461,14.639,77.734,0.0
A2,241,6,1011.987,186,24.933,30.739,2.5,5.039,177,3.906,14.072,14.205,76.074,0.0
A2,241,6,996.057,252,18.899,25.388,1.563,4.688,205,2.031,12.412,14.636,77.344,0.0
A2,241,7,1011.011,194,22.883,31.65,2.656,5.039,181,3.75,14.268,14.183,69.531,0.0
A2,241,7,997.266,254,19.354,25.274,1.719,4.57,211,2.188,12.314,14.634,74.414,0.0
A2,241,8,1011.145,197,20.265,24.819,2.5,4.922,177,3.281,14.17,14.236,76.66,0.0
A2,241,8,998.242,255,22.2,28.462,1.953,4.805,205,3.125,12.51,14.632,75.488,0.0
A2,241,9,1009.607,187,21.859,28.576,2.422,4.922,183,3.125,14.609,14.238,73.828,0.0
A2,241,9,999.377,253,23.339,30.397,1.875,4.688,228,2.344,12.168,14.621,74.902,0.0
A2,241,10,1009.29,189,23.339,29.942,2.031,4.57,188,2.656,14.854,14.266,75.879,0.0
A2,241,10,1000.024,252,24.591,30.056,1.797,4.57,212,2.813,11.729,14.604,73.34,0.0
A2,241,11,1008.057,188,27.21,38.025,2.109,4.57,179,3.281,14.805,14.277,78.809,1.0
A2,241,11,1001.184,242,22.2,26.299,1.875,4.453,221,2.656,12.119,14.621,72.266,0.0
A2,241,12,1007.617,182,27.323,35.293,2.578,5.039,186,3.438,15.0,14.279,80.762,1.0
A2,241,12,1001.953,236,20.151,25.388,1.797,4.57,217,2.344,12.363,14.626,68.75,0.0
A2,241,13,1007.007,185,26.071,35.179,2.5,5.508,181,4.063,14.756,14.275,82.129,0.0
A2,241,13,1002.576,240,18.216,25.046,1.641,4.688,207,2.5,12.803,14.626,74.023,0.0
A2,241,14,1006.152,182,25.616,33.357,2.969,6.211,180,4.219,14.902,14.306,84.082,0.0
A2,241,14,1002.856,241,18.329,23.794,1.406,4.57,207,2.188,13.291,14.621,68.164,0.0
A2,241,15,1005.42,187,26.64,35.748,2.813,6.211,177,3.75,14.951,14.255,85.645,0.0
A2,241,15,1003.406,238,17.533,22.656,1.406,4.57,204,2.031,13.291,14.63,72.949,0.0
A2,241,16,1004.956,187,24.819,31.536,3.125,6.563,181,4.844,14.658,14.286,89.941,0.0
A2,241,16,1004.407,238,18.671,26.526,1.328,4.688,201,2.188,13.535,14.626,69.824,0.0
A2,241,17,1004.456,190,26.982,35.634,3.125,6.094,180,5.313,14.902,14.266,88.867,0.0
A2,241,17,1004.736,223,19.923,25.388,1.484,4.805,195,2.031,13.438,14.623,70.996,0.0
A2,241,18,1005.176,207,22.086,28.234,1.641,4.805,193,2.5,13.535,14.61,75.195,0.0
A2,241,19,1005.554,210,25.502,32.56,3.125,5.625,180,4.688,14.414,14.271,92.09,0.0
A2,241,19,1004.785,206,24.591,30.511,1.953,4.57,191,2.813,13.438,14.619,77.93,0.0
A2,241,20,1007.605,318,23.794,31.422,3.047,5.742,180,4.219,11.191,14.194,85.254,0.0
A2,241,20,1005.164,209,26.299,31.65,2.109,4.57,183,2.969,13.535,14.619,81.348,0.0
A2,241,21,1008.655,320,20.834,25.616,2.344,5.039,226,4.063,12.412,14.2,65.332,0.0
A2,241,21,1005.139,206,24.477,29.714,2.031,4.57,190,2.656,13.633,14.608,82.813,0.0
A2,241,22,1009.546,316,18.785,22.77,2.266,5.391,260,2.969,12.119,14.24,70.313,0.0
A2,241,22,1005.066,208,24.136,29.714,2.109,4.688,194,3.125,13.73,14.599,84.082,0.0
A2,241,23,1010.278,307,16.28,21.062,1.875,4.922,291,2.656,11.826,14.257,71.387,0.0
A2,241,23,1005.225,206,23.68,29.828,2.031,4.57,186,2.813,14.072,14.603,84.57,0.0
A2,242,0,1010.925,300,16.394,20.948,1.563,4.453,308,2.188,11.826,14.257,77.148,0.0
A2,242,0,1005.835,206,23.908,30.056,1.953,4.688,193,2.969,14.121,14.608,86.914,0.0
A2,242,1,1011.804,297,15.597,20.948,1.641,4.219,311,2.344,11.484,14.227,78.418,0.0
A2,242,1,1006.665,213,20.493,27.096,2.188,4.922,190,3.125,14.365,14.604,85.156,0.0
A2,242,2,1012.671,291,13.889,20.606,1.328,3.984,293,1.719,11.68,14.238,77.148,0.0
A2,242,2,1006.787,203,21.29,27.21,1.797,5.039,188,2.656,14.414,14.597,80.273,0.0
A2,242,3,1013.477,292,16.394,20.948,1.094,3.867,280,1.875,11.68,14.203,78.223,0.0
A2,242,3,1006.885,201,20.834,27.096,1.719,5.273,184,2.656,14.414,14.599,84.375,0.0
A2,242,4,1013.965,294,15.597,20.834,1.094,3.867,278,2.031,11.631,14.178,78.711,0.0
A2,242,4,1007.397,203,20.606,28.803,2.031,5.625,183,2.813,14.561,14.608,84.277,0.0
A2,242,5,1014.941,291,20.151,25.957,1.406,3.984,280,1.875,11.045,14.182,79.785,0.0
A2,242,5,1007.434,200,18.443,25.73,2.031,5.508,183,2.969,14.365,14.606,88.672,0.0
A2,242,6,1015.991,285,18.102,22.2,1.25,3.867,269,1.719,10.898,14.169,82.031,0.0
A2,242,6,1006.97,206,25.73,31.308,2.031,5.391,181,2.969,14.414,14.599,89.453,0.0
A2,242,7,1017.151,299,17.191,21.176,1.172,3.867,264,1.563,11.387,14.16,79.102,0.0
A2,242,7,1006.506,200,29.031,36.659,2.734,5.508,183,4.219,14.316,14.601,88.965,1.0
A2,242,8,1017.993,300,20.834,25.616,1.406,4.102,290,2.031,11.289,14.156,77.734,0.0
A2,242,8,1007.654,204,28.69,35.065,2.969,5.508,181,4.063,14.365,14.608,88.672,1.0
A2,242,9,1019.031,301,19.468,24.363,1.406,4.336,298,1.875,11.68,14.13,75.391,0.0
A2,242,9,1007.581,198,28.348,35.065,2.969,5.508,179,4.219,14.414,14.601,88.379,1.0
A2,242,10,1020.081,300,19.126,23.111,1.406,4.336,302,2.031,11.729,14.106,70.898,0.0
A2,242,10,1007.788,202,28.69,35.179,2.969,5.508,181,4.375,14.512,14.595,88.965,1.0
A2,242,11,1020.911,303,15.369,20.037,1.406,4.336,307,1.875,11.924,14.125,72.07,0.0
A2,242,11,1008.435,204,30.056,40.074,2.969,5.508,193,4.688,14.561,14.597,88.77,1.0
A2,242,12,1021.948,304,14.231,18.671,1.406,4.219,314,2.188,12.119,14.117,69.336,0.0
A2,242,12,1008.13,196,27.437,34.268,2.891,5.508,179,4.688,14.609,14.599,87.5,1.0
A2,242,13,1022.388,304,14.914,19.24,1.25,3.867,301,1.563,12.656,14.139,65.43,0.0
A2,242,13,1008.044,194,30.283,37.0,3.125,5.859,180,4.688,14.707,14.599,87.012,1.0
A2,242,14,1023.083,305,11.271,16.849,1.094,3.633,301,1.25,12.9,14.224,65.43,0.0
A2,242,14,1008.289,197,28.803,37.911,2.891,6.094,180,5.469,14.561,14.599,88.672,1.0
A2,242,15,1023.499,293,12.409,17.077,1.016,3.633,305,1.25,13.193,14.174,63.867,0.0
A2,242,15,1008.313,201,30.967,40.074,3.047,6.563,180,4.375,14.707,14.597,87.207,1.0
A2,242,16,1024.133,292,11.157,15.028,0.859,3.516,290,1.094,13.291,14.174,64.453,0.0
A2,242,16,1008.484,202,30.17,39.619,3.438,6.914,179,4.688,14.707,14.599,87.988,1.0
A2,242,17,1024.536,287,10.929,14.459,0.781,3.516,290,1.094,13.242,14.16,68.555,0.0
A2,242,17,1009.326,201,29.487,37.911,3.281,6.68,179,5.156,14.756,14.599,87.793,1.0
A2,242,18,1009.802,198,28.69,39.277,3.359,6.68,177,5.938,14.854,14.603,87.109,1.0
A2,242,19,1025.232,300,13.206,16.394,0.859,3.633,311,1.094,13.389,14.127,68.262,0.0
A2,242,19,1009.729,198,32.447,39.847,3.906,6.563,179,5.938,14.658,14.603,88.477,1.0
A2,242,20,1025.598,293,14.117,17.76,0.859,3.75,308,1.25,13.291,14.134,67.676,0.0
A2,242,20,1009.766,200,33.13,44.287,3.906,6.328,181,5.938,14.658,14.594,89.258,1.0
A2,242,21,1026.062,288,11.954,15.256,0.781,3.75,308,1.094,13.047,14.136,69.043,0.0
A2,242,21,1009.619,194,32.902,42.351,4.297,6.445,181,6.094,14.707,14.592,88.379,1.0
A2,242,22,1026.294,278,11.84,14.003,0.703,3.867,314,0.938,12.803,14.357,69.531,0.0
A2,242,22,1010.327,196,30.625,41.896,3.984,6.211,187,5.0,14.805,14.586,88.77,1.0
A2,242,23,1026.489,271,11.271,13.434,0.781,3.984,314,1.094,12.803,14.116,67.676,0.0
A2,242,23,1010.303,195,30.17,39.164,3.438,5.859,187,5.313,14.561,14.592,89.648,1.0
A2,243,0,1026.428,271,12.409,15.256,0.781,3.75,316,0.938,12.705,14.075,71.68,0.0
A2,243,0,1010.571,193,30.056,40.985,3.125,5.508,183,4.375,14.658,14.584,89.648,1.0
A2,243,1,1026.196,278,10.929,13.32,0.859,3.633,333,1.25,12.314,14.119,73.633,0.0
A2,243,1,1010.632,191,32.105,42.124,3.516,6.094,184,4.531,14.707,14.584,89.453,1.0
A2,243,2,1026.257,264,8.88,12.409,0.859,3.516,345,0.938,12.363,14.255,74.219,0.0
A2,243,2,1010.974,193,30.17,40.188,3.359,6.211,180,4.688,14.707,14.584,88.965,1.0
A2,243,3,1025.964,258,11.499,13.889,0.781,3.398,329,0.938,12.656,14.207,71.191,0.0
A2,243,3,1011.292,199,30.17,39.277,3.672,6.68,181,5.156,14.951,14.59,86.621,1.0
A2,243,4,1025.842,261,12.637,15.369,0.625,3.398,326,0.938,12.705,14.152,69.922,0.0
A2,243,4,1010.669,193,30.511,40.53,3.516,6.563,181,5.469,14.658,14.586,89.453,1.0
A2,243,5,1025.928,261,9.336,14.231,0.703,3.398,290,0.938,13.096,14.132,58.496,0.0
A2,243,5,1011.646,189,28.917,39.847,3.75,6.914,180,6.094,15.049,14.584,87.012,1.0
A2,243,6,1026.013,258,11.157,14.117,0.547,3.164,256,0.781,13.047,14.132,59.375,0.0
A2,243,6,1011.902,187,30.17,42.237,3.516,6.68,180,5.469,15.049,14.584,86.426,1.0
A2,243,7,1025.977,239,11.84,14.686,0.547,3.164,245,0.781,13.145,14.141,55.176,0.0
A2,243,7,1012.451,188,29.714,39.277,3.828,6.445,180,5.469,15.244,14.583,85.352,1.0
A2,243,8,1025.891,233,8.994,12.409,0.625,3.047,235,0.625,13.096,14.136,54.59,0.0
A2,243,8,1012.158,185,31.08,39.847,3.75,6.328,186,5.938,15.195,14.581,86.23,1.0
A2,243,9,1025.818,228,10.588,14.573,0.547,2.93,236,0.625,13.096,14.127,54.98,0.0
A2,243,9,1013.184,189,29.259,37.911,4.219,6.328,187,6.25,15.195,14.581,87.598,1.0
A2,243,10,1025.671,213,14.003,16.508,0.469,3.047,252,0.469,12.998,14.222,58.594,0.0
A2,243,10,1012.549,189,30.511,41.099,3.594,5.859,190,5.0,14.902,14.583,88.574,1.0
A2,243,11,1025.427,211,14.003,17.077,0.391,2.93,271,0.469,12.9,14.284,60.645,0.0
A2,243,11,1012.939,189,32.105,41.896,3.281,5.742,193,4.688,14.902,14.586,88.672,1.0
A2,243,12,1025.134,207,15.939,18.785,0.547,3.047,233,0.625,12.949,14.154,62.5,0.0
A2,243,12,1013.123,189,32.219,40.871,3.125,5.508,191,5.469,15.342,14.594,85.156,1.0
A2,243,13,1024.646,209,15.256,19.013,0.703,2.93,222,0.781,13.291,14.189,63.77,0.0
A2,243,13,1013.794,192,31.991,41.782,3.125,5.508,183,4.063,15.342,14.592,84.082,1.0
A2,243,14,1024.133,217,12.979,17.419,0.703,3.281,217,0.938,13.34,14.218,62.012,0.0
A2,243,14,1014.465,188,29.942,40.074,3.125,5.977,183,4.688,15.244,14.592,84.766,1.0
A2,243,15,1023.596,235,12.523,17.077,0.703,3.633,218,1.094,13.682,14.244,59.375,0.0
A2,243,15,1015.356,197,28.917,38.822,2.891,5.742,186,4.063,15.098,14.59,86.523,1.0
A2,243,16,1022.9,204,12.865,18.329,0.625,3.867,208,1.094,13.486,14.207,67.969,0.0
A2,243,16,1016.858,197,24.819,31.308,2.891,6.211,181,3.906,15.0,14.584,87.695,0.0
A2,243,17,1022.314,200,13.092,17.988,0.703,3.867,210,0.938,12.998,14.152,79.688,0.0
A2,243,17,1017.676,194,24.25,33.585,3.047,6.445,181,3.75,14.756,14.583,90.82,0.0
A2,243,18,1021.716,210,17.077,21.745,0.859,3.984,187,1.563,13.779,14.169,72.266,0.0
A2,243,18,1018.335,193,22.997,29.828,2.656,6.211,180,3.438,14.609,14.584,91.699,0.0
A2,243,19,1021.704,217,18.671,23.566,1.016,3.75,190,1.406,13.73,14.18,67.285,0.0
A2,243,19,1018.823,191,26.754,33.016,2.734,5.977,181,3.906,14.609,14.583,91.797,0.0
A2,243,20,1020.874,214,18.671,23.68,1.406,3.867,191,1.875,13.584,14.152,69.922,0.0
A2,243,20,1019.47,194,26.185,32.447,2.656,5.508,183,3.75,14.609,14.583,91.992,0.0
A2,243,21,1020.117,205,18.785,24.136,1.406,3.75,191,1.719,13.682,14.169,70.898,0.0
A2,243,21,1020.166,190,23.111,29.714,2.891,5.625,179,4.375,14.707,14.583,91.699,0.0
A2,243,22,1019.495,203,18.557,21.859,1.328,3.75,197,1.563,13.584,14.227,72.656,0.0
A2,243,22,1020.605,194,20.606,27.665,2.656,5.273,179,4.063,14.512,14.583,92.969,0.0
A2,243,23,1018.762,201,19.013,24.022,1.25,3.75,205,1.719,13.682,14.253,74.414,0.0
A2,243,23,1020.764,189,21.403,26.185,2.266,4.688,181,2.969,14.414,14.588,93.945,0.0
A2,244,0,1018.054,202,22.086,27.21,1.328,3.75,205,1.875,13.682,14.158,73.145,0.0
A2,244,0,1020.752,186,20.606,26.299,1.875,4.57,180,2.5,14.512,14.594,94.043,0.0
A2,244,1,1017.48,196,21.176,28.348,1.484,3.867,204,1.719,12.656,14.141,84.766,0.0
A2,244,1,1020.85,174,23.68,30.17,1.875,4.453,179,2.344,14.756,14.595,90.723,0.0
A2,244,2,1016.675,200,22.883,32.902,1.641,4.453,197,2.344,13.34,14.209,80.566,0.0
